Mountainman::Dame:Lennie Bailly:78843B:Female:43:6:11:Doer (action):JoT-1,Gambling-1,Survival-1,Brawling-1,Hunting-1,Mechanical-1,Blade-1
Mountainman:::Deandre MacDonald:2677C6:Male:42:6:14:Responder (heart):Survival-1,Mechanical-1,GunCbt-2,Tactics-1,Vehicle-2
Mountainman::Knight:Humberto Peron:A8986B:Male:44:6:11:Responder (heart):Survival-2,Brawling-1,Blade-2,Mechanical-2
Mountainman:::Vito Poirier:584867:Male:39:5:13:Responder (heart):Gambling-1,Survival-3,Mechanical-2,Blade-1
Mountainman:::Jasmin Griffith:59A535:Female:30:3:11:Doer (action):Gambling-2,Survival-1,Brawling-1
Mountainman:::Manual Mészáros:65A775:Male:22:1:11:Responder (heart):JoT-1,Survival-1,Brawling-1,Hunting-1
Mountainman:::Dong Clayton:A6A765:Male:35:4:11:Influencer (heart):JoT-1,Survival-1,Brawling-1,Mechanical-1,Vehicle-1
Mountainman:::Floy Kristoffersen:BA6C78:Female:38:5:10:Doer (action):JoT-1,Survival-2,Hunting-1,Mechanical-1,Vehicle-1
Mountainman:::Shenika Fernandez:8B8586:Female:24:1:8:Responder (heart):JoT-1,Survival-1,Brawling-1,Tactics-1
Mountainman::Baron:Caleb Best:A989BC:Male:27:2:9:Mover (action):JoT-1,Survival-1,Tactics-1
Mountainman:::Birgit Gil:4B73A9:Female:36:4:11:Doer (action):Gambling-1,Survival-1,Brawling-1,Leader-1,Mechanical-1,GunCbt-1
Mountainman:::Rusty Knutsen:788BB3:Male:43:6:14:Mover (action):JoT-1,Medical-2,Survival-1,Leader-1,GunCbt-1
Mountainman:::Isidra Hendrickx:8A753A:Female:36:4:9:Doer (action):JoT-1,Gambling-1,Survival-2,Mechanical-1,Blade-1,Vehicle-1
Mountainman:::Alejandrina Daniel:646C58:Female:43:6:15:Responder (heart):Survival-3,Brawling-1,Mechanical-2,GunCbt-1,Vehicle-1
Mountainman:::Sherrell Peyre:93B498:Female:27:2:8:Doer (action):JoT-1,Gambling-1,Survival-1,Vehicle-1
Mountainman:::Buford Drake:785A45:Male:22:1:8:Doer (action):JoT-1,Survival-3
Mountainman:::Amado Delorme:538864:Male:42:6:16:Responder (heart):Survival-2,Brawling-2,Mechanical-1,GunCbt-2,Vehicle-1
Mountainman:::Cristopher McCarthy:487447:Male:39:5:15:Responder (heart):Gambling-1,Survival-3,Mechanical-1,GunCbt-1
Mountainman:::Arthur Brault:774867:Male:30:3:12:Responder (heart):Survival-3
Mountainman:::Carl Duclos:9A6985:Male:40:5:11:Doer (action):JoT-1,Medical-1,Gambling-1,Survival-1,Brawling-1,Blade-1
Mountainman:::Sonny Gonçalves:659597:Male:34:4:10:Doer (action):JoT-1,Survival-1,Brawling-2,Vehicle-2
Mountainman:::Wynell White:772437:Female:44:6:12:Doer (action):Gambling-2,Survival-3,Brawling-2,Hunting-2
Mountainman:::August Stone:86BB96:Male:30:3:11:Influencer (heart):Survival-2,Leader-1,GunCbt-1,Vehicle-2
Mountainman:::Yuonne Godin:238892:Female:35:4:11:Contemplator (head):Survival-1,Leader-1,Blade-1,Tactics-1,Vehicle-3
Mountainman:::Ambrose Ritchie:698778:Male:34:4:14:Doer (action):JoT-1,Survival-2,Brawling-1,Hunting-1,Blade-1
Mountainman:::Nerissa Löfgren:8355A6:Female:34:4:13:Responder (heart):Survival-1,GunCbt-2,Tactics-1
Mountainman::Knight:Eliseo Pouliquen:55873B:Male:23:1:6:Responder (heart):JoT-1,Gambling-1,Survival-1,Vehicle-1
Mountainman:::Steve Ferre:4AC977:Male:42:6:16:Doer (action):JoT-1,Survival-1,Hunting-2,Blade-1,GunCbt-1
Mountainman::Baroness:Bianca Arvidsson:643A9C:Female:22:1:10:Producer (head):Medical-1,Survival-1,Blade-1
Mountainman:::Shirley Geoffroy:888887:Male:28:2:7:Responder (heart):Survival-1,Leader-1
Mountainman:::Dana Guillou:A5A5AA:Male:28:2:11:Contemplator (head):Gambling-1,Survival-1,Leader-1,Mechanical-1,Vehicle-1
Mountainman:::Tommy Leconte:456335:Male:36:4:10:Shaper (head):JoT-1,Survival-2,Brawling-1,Mechanical-1,Blade-1
Mountainman:::Pauline Lefranc:64AD68:Female:44:6:16:Influencer (heart):JoT-2,Gambling-1,Survival-1,Hunting-1,Blade-1,Mechanical-1
Mountainman:::Youlanda Jacquin:B7B786:Female:35:4:14:Responder (heart):Gambling-1,Survival-2,Hunting-1,Mechanical-1,Tactics-1
Mountainman::Baroness:Ouida Cline:A55CDC:Female:34:4:13:Doer (action):JoT-1,Gambling-1,Survival-1,Leader-1,Hunting-2
Mountainman:::Verdie Thomassen:5675B8:Female:30:3:12:Responder (heart):JoT-2,Survival-1,Mechanical-1
Mountainman:::Laila Macias:87746A:Female:43:6:13:Doer (action):JoT-1,Survival-1,Hunting-2,Mechanical-1,GunCbt-1,Vehicle-1
Mountainman:::Emeline Correa:48B983:Female:22:1:7:Responder (heart):Survival-1,Leader-1,Mechanical-1,Tactics-1
Mountainman:::Marcellus Fevrier:58B757:Male:24:1:6:Responder (heart):JoT-1,Survival-2
Mountainman:::Gertude Tucker:A487B5:Female:24:1:10:Contemplator (head):Survival-1,Leader-1,Hunting-2
Mountainman:::Lyda Roussel:A975B7:Female:42:6:15:Responder (heart):Medical-1,Gambling-1,Survival-1,Brawling-1,Hunting-1,Mechanical-1,Vehicle-2
Mountainman:::Terra Travis:588C74:Female:43:6:13:Doer (action):JoT-3,Survival-2,Brawling-1,Blade-1,Vehicle-1
Mountainman:::Willis Randall:855B96:Male:27:2:12:Doer (action):Survival-1,Brawling-1,Tactics-2
Mountainman:::Rufus Dean:4878A9:Male:36:4:11:Doer (action):JoT-1,Survival-1,Brawling-2,Leader-1,Hunting-1
Mountainman:::Wilburn Piquet:689969:Male:38:5:15:Contemplator (head):JoT-1,Gambling-1,Survival-1,Brawling-1,Mechanical-1
Mountainman:::Carmine Maillot:88A768:Male:42:6:13:Responder (heart):Gambling-1,Survival-2,Hunting-1,Mechanical-1,GunCbt-1,Vehicle-2
Mountainman:::Sammy Tyler:685834:Male:43:6:12:Responder (heart):Gambling-1,Survival-2,Brawling-2,Mechanical-1,GunCbt-1,Vehicle-1
Mountainman:::Aldo Hoffmann:5CC764:Male:30:3:9:Shaper (head):Gambling-1,Survival-1,Hunting-1,Blade-3
Mountainman:::Alton Ferreira:89866A:Male:30:3:10:Shaper (head):Survival-1,Brawling-2,Hunting-1,Mechanical-2
Mountainman:::Fausto Gay:899A28:Male:30:3:9:Doer (action):Survival-2,GunCbt-1,Vehicle-1
Mountainman:::Aaron Fernandez:9A9945:Male:26:2:8:Responder (heart):JoT-1,Survival-1,Blade-1,GunCbt-2
Mountainman::Dame:Maurita Noël:3A975B:Female:31:3:11:Mover (action):JoT-2,Survival-2,Brawling-1,GunCbt-1
Mountainman:::Alan Guibert:53A59A:Male:34:4:10:Mover (action):Medical-1,Survival-3,Leader-2,Blade-1
Mountainman:::Candance Chopin:85B363:Female:39:5:15:Shaper (head):Survival-2,Brawling-1,Mechanical-3,GunCbt-1
Mountainman:::Mariano Eriksson:95C6A7:Male:39:5:11:Responder (heart):JoT-2,Survival-1,Hunting-1,Blade-1,Mechanical-1,Vehicle-2
Mountainman:::Leopoldo Török:265CC8:Male:35:4:10:Responder (heart):Survival-2,Brawling-1,Mechanical-1,GunCbt-1,Vehicle-1
Mountainman:::Joella Lienard:AB9A87:Female:44:6:11:Doer (action):JoT-1,Survival-1,Leader-2,Blade-2,Mechanical-1,Tactics-1
Mountainman:::Irene Philippe:C85A97:Female:34:4:9:Shaper (head):Gambling-1,Survival-1,Leader-1,Mechanical-1,Tactics-1,Vehicle-1
Mountainman:::Hung Clemons:376976:Male:44:6:12:Responder (heart):JoT-1,Survival-2,Brawling-1,Blade-2,GunCbt-1
Mountainman:::Earnest Lemonnier:679247:Male:42:6:11:Responder (heart):Survival-2,Brawling-1,Hunting-1,Blade-1,Vehicle-3
Mountainman:::Hedwig Marsh:A49C69:Female:38:5:15:Doer (action):Survival-1,Brawling-1,Hunting-1,Blade-1,Vehicle-2
Mountainman:::Ferne Doyle:927955:Female:22:1:8:Mover (action):Survival-2,Brawling-1,Hunting-1
Mountainman:::Gerald Pittman:684337:Male:32:3:13:Mover (action):JoT-1,Survival-2,Blade-1,Vehicle-1
Mountainman:::Kimberely Sørensen:6A92A2:Female:27:2:10:Doer (action):Survival-2,Brawling-1,Mechanical-1,Vehicle-1
Mountainman:::Cherie Portier:BC5942:Female:35:4:14:Doer (action):Survival-2,Hunting-2,Mechanical-3
Mountainman:::Rhett Claes:A87A55:Male:42:6:11:Shaper (head):JoT-1,Survival-2,Blade-1,Mechanical-2,GunCbt-1,Vehicle-1
Mountainman:::Jeffry Cordier:84785A:Male:40:5:15:Responder (heart):Survival-1,Brawling-3,Hunting-1,Mechanical-1,Blade-1,GunCbt-1
Mountainman:::Loretta Roland:B46AB5:Female:34:4:14:Doer (action):Survival-1,Leader-1,Hunting-1,Mechanical-2,GunCbt-1
Mountainman:::Fredia Knapp:744846:Female:34:4:12:Doer (action):Survival-1,Brawling-1,Mechanical-2,Blade-1,GunCbt-1
Mountainman:::Larry Nyström:67B479:Male:44:6:12:Responder (heart):Survival-1,Brawling-1,Blade-1,GunCbt-2
Mountainman:::Lawerence Verschueren:677978:Male:26:2:12:Contemplator (head):Survival-1,Hunting-2,Blade-2
Mountainman::Baroness:Taunya Alston:88565C:Female:43:6:15:Responder (heart):JoT-1,Gambling-1,Survival-2,Brawling-1,Hunting-1,Mechanical-1,GunCbt-1,Vehicle-1
Mountainman:::Alia Bourgeois:39628A:Female:32:3:10:Responder (heart):Gambling-1,Survival-1,GunCbt-2,Vehicle-2
Mountainman:::Jeff Martel:5C9898:Male:42:6:15:Shaper (head):Survival-3,Leader-2,GunCbt-1,Tactics-1,Vehicle-1
Mountainman:::Merissa Fulton:C68C53:Female:35:4:10:Responder (heart):JoT-1,Gambling-1,Survival-2,Brawling-1,Mechanical-1,Blade-1
Mountainman:::Jimmy Hendrickx:963933:Male:30:3:8:Responder (heart):JoT-1,Survival-1,Brawling-1,Mechanical-1,Vehicle-1
Mountainman::Baron:Buddy Astier:7A649C:Male:39:5:15:Mover (action):JoT-1,Medical-1,Gambling-1,Survival-1,Leader-1,Blade-1,Tactics-2
Mountainman:::Michelina Massey:697A95:Female:24:1:6:Responder (heart):Survival-1,Hunting-1,Mechanical-1
Mountainman:::Marcus Josse:A5B778:Male:31:3:10:Mover (action):JoT-2,Gambling-1,Survival-1,Blade-1,GunCbt-1
Mountainman::Dame:Joella Björklund:82CA3B:Female:26:2:12:Contemplator (head):Survival-2,Hunting-1,Blade-1
Mountainman::Baron:Andrea McKnight:6A39AC:Male:31:3:11:Shaper (head):Survival-1,Leader-1,Mechanical-1,GunCbt-2,Vehicle-1
Mountainman:::Clarisa McNeil:387687:Female:28:2:7:Doer (action):Survival-1,Leader-1,Tactics-2
Mountainman:::Nila Thierry:78482A:Female:22:1:10:Responder (heart):Survival-1,Blade-1
Mountainman:::Esta Aitken:547858:Female:43:6:15:Responder (heart):Gambling-1,Survival-3,Mechanical-3,Vehicle-1
Mountainman:::Audry Delattre:969C83:Female:26:2:8:Responder (heart):JoT-1,Survival-1,GunCbt-1,Vehicle-1
Mountainman:::Sylvester Bonin:B965A6:Male:39:5:13:Mover (action):JoT-1,Survival-2,Mechanical-1,Vehicle-2
Mountainman:::Refugio Philippon:88B45A:Male:27:2:8:Contemplator (head):JoT-1,Gambling-1,Survival-1,Vehicle-1
Mountainman:::Ramon Besnard:67AB78:Male:32:3:10:Doer (action):Gambling-2,Survival-1,Hunting-1,GunCbt-1,Vehicle-1
Mountainman:::Yahaira Parisot:A47395:Female:40:5:13:Doer (action):Medical-1,Survival-1,Brawling-1,Blade-2,Mechanical-1,Vehicle-1
Mountainman::Knight:Rich MacLean:565BCB:Male:27:2:10:Producer (head):Survival-1,Tactics-1
Mountainman:::Dionna Dujardin:4A7893:Female:31:3:10:Doer (action):Survival-1,Leader-1,Blade-1
Mountainman:::Herman Garnier:79946A:Male:40:5:15:Doer (action):Survival-2,Brawling-1,Mechanical-1,GunCbt-1,Vehicle-1
Mountainman:::Landon Guilbert:74C949:Male:43:6:16:Responder (heart):Survival-1,Brawling-1,Hunting-2,Blade-1,Mechanical-1,GunCbt-1,Vehicle-1
Mountainman::Dame:Dawn Lelong:86A65B:Female:28:2:10:Responder (heart):Survival-3,Brawling-1,Mechanical-1
Mountainman:::Sadie Alves:436456:Female:22:1:6:Contemplator (head):JoT-1,Gambling-1,Survival-1,Hunting-1
Mountainman:::Mohammad Ribeiro:97875A:Male:40:5:11:Mover (action):Survival-1,Brawling-1,Hunting-1,Blade-1,Mechanical-1,GunCbt-1,Vehicle-1
Mountainman:::Felton Webster:49CB49:Male:30:3:10:Doer (action):JoT-1,Gambling-1,Survival-2,Brawling-1,Blade-1
Mountainman:::Alton Millot:8ABB37:Male:39:5:12:Responder (heart):Gambling-2,Survival-1,Hunting-1,Blade-1,GunCbt-1
Mountainman:::Leana Garin:6687C9:Female:36:4:9:Mover (action):Survival-1,Leader-1,Hunting-1,Blade-1,Vehicle-1
Mountainman:::Malorie Rasmussen:46C463:Female:43:6:11:Contemplator (head):JoT-1,Survival-2,Brawling-2,Hunting-1,Blade-1
Mountainman:::Josef Acuña:556A76:Male:34:4:14:Doer (action):Survival-4,Brawling-1,Blade-1,Vehicle-1
Mountainman:::Violette McCormick:968738:Female:24:1:6:Doer (action):Gambling-1,Survival-1,Brawling-1,Hunting-1
Mountainman:::Dulcie Bru:98A687:Female:23:1:11:Mover (action):Survival-1,Leader-1,GunCbt-1,Tactics-1
Mountainman:::Walton Ortiz:638778:Male:34:4:11:Influencer (heart):Gambling-2,Survival-1,Hunting-1,Blade-1,Mechanical-2
Mountainman:::Yuki Åström:5868A6:Female:35:4:13:Shaper (head):Gambling-1,Survival-1,Brawling-1,Leader-1,Blade-1,Tactics-1,Vehicle-1
Mountainman:::Arden Salazar:385697:Male:30:3:11:Responder (heart):Gambling-1,Survival-2,Leader-1,Hunting-1,Vehicle-1
Mountainman:::Alyson Duclos:7C6548:Female:34:4:12:Mover (action):JoT-1,Survival-1,Brawling-1,Hunting-1,Mechanical-1,Blade-1,GunCbt-1
Mountainman:::Charley Lefevre:58749A:Male:32:3:11:Shaper (head):JoT-1,Survival-1,Leader-1,GunCbt-1,Tactics-1,Vehicle-1
Mountainman:::Rudolph Joly:5669C4:Male:31:3:12:Shaper (head):Survival-1,Leader-2,Hunting-1,Blade-1,Tactics-1
Mountainman:::Shane Christiaens:468656:Male:42:6:15:Doer (action):JoT-1,Gambling-1,Survival-1,Brawling-1,Blade-1,GunCbt-1,Vehicle-3
Mountainman:::Earlene Milne:477673:Female:26:2:9:Shaper (head):Gambling-1,Survival-1,Blade-1,Vehicle-2
Mountainman:::Angeles Aubry:8A7B56:Female:24:1:9:Responder (heart):Survival-1,Hunting-1,Mechanical-1,Vehicle-1
Mountainman:::Diedre Farkas:8B7864:Female:31:3:13:Shaper (head):Survival-1,Hunting-1,GunCbt-1
Mountainman:::Augustine Savage:896A76:Male:30:3:12:Producer (head):Gambling-2,Survival-2,Blade-2
Mountainman:::Ilda Deshayes:658628:Female:43:6:11:Mover (action):JoT-3,Gambling-1,Survival-2,Brawling-2
Mountainman:::Lawerence Lemoine:ABA677:Male:32:3:10:Contemplator (head):JoT-1,Survival-1,Mechanical-1,Vehicle-1
Mountainman:::Iesha Kidd:464854:Female:30:3:13:Responder (heart):JoT-2,Gambling-1,Survival-1,Blade-1
Mountainman:::Sherlyn Favreau:9B3998:Female:24:1:10:Influencer (heart):JoT-2,Survival-1
Mountainman:::Norman Girault:274777:Male:40:5:12:Shaper (head):JoT-1,Survival-2,Hunting-1,Mechanical-1,Vehicle-2
Mountainman:::Senaida Benton:348768:Female:22:1:10:Mover (action):Survival-1,Hunting-1,Mechanical-2
Mountainman:::Rosette Bourdin:556688:Female:22:1:9:Shaper (head):Medical-2,Survival-2
Mountainman:::Autumn Gérard:934955:Female:42:6:11:Responder (heart):Gambling-1,Survival-2,Brawling-1,Blade-1,Mechanical-1,GunCbt-2
Mountainman:::Mica Pinson:7A7577:Female:43:6:11:Responder (heart):JoT-1,Gambling-1,Survival-1,Hunting-1,Blade-1,GunCbt-2
Mountainman:::Chuck Marshall:827843:Male:27:2:8:Doer (action):Survival-1,Brawling-1,GunCbt-2,Vehicle-1
Mountainman:::Leo Bass:C88599:Female:30:3:12:Mover (action):JoT-1,Survival-1,Blade-2,Vehicle-1
Mountainman:::Ward Ritchie:6448A9:Male:36:4:9:Responder (heart):Gambling-1,Survival-2,Blade-1,Mechanical-1,Vehicle-1
Mountainman:::Clarence Hegedüs:668652:Male:30:3:10:Influencer (heart):JoT-1,Survival-1,Mechanical-1,Blade-2,Vehicle-1
Mountainman:::Willis Salinas:8A7A88:Male:30:3:12:Responder (heart):Survival-1,Brawling-1,Hunting-1,Blade-1,Tactics-1,Vehicle-1
Mountainman:::Linn Chavez:A75664:Female:42:6:12:Doer (action):JoT-1,Survival-1,Brawling-1,Hunting-1,Blade-2,Mechanical-1
Mountainman:::Carolyne Leduc:888639:Female:26:2:12:Shaper (head):Gambling-1,Survival-2,Blade-1
Mountainman:::Reuben Strickland:65C868:Male:36:4:12:Doer (action):Survival-3,Vehicle-2
Mountainman:::Michell Golden:8A9879:Female:23:1:8:Shaper (head):Survival-1,Brawling-1,Hunting-1,GunCbt-1
Mountainman:::Maud Szabó:A6A987:Female:22:1:8:Doer (action):JoT-1,Survival-1,Brawling-1,Blade-1
Mountainman:::Lida Marques:773897:Female:36:4:13:Doer (action):JoT-2,Survival-1,Leader-1,GunCbt-1,Vehicle-2
Mountainman:::Domingo Monroe:636976:Male:42:6:16:Responder (heart):JoT-1,Gambling-1,Survival-1,Hunting-1,Mechanical-1,GunCbt-2
Mountainman:::Rosena Sloan:7B9783:Female:39:5:15:Influencer (heart):Medical-1,Survival-3,Tactics-2,Vehicle-1
Mountainman:::Isidro Meyer:356539:Male:26:2:7:Doer (action):Gambling-1,Survival-1,Brawling-1,Hunting-1,Vehicle-1
Mountainman:::Gale Fevre:B52756:Male:24:1:6:Doer (action):JoT-1,Survival-1,Brawling-1,Vehicle-1
Mountainman:::Paris Phillips:577283:Male:24:1:9:Responder (heart):Survival-1,Leader-1
Mountainman:::Lon Nolan:76B674:Male:22:1:7:Producer (head):Survival-1,Blade-1,Mechanical-1,GunCbt-1
Mountainman:::Travis Sheppard:B7B7B8:Male:43:6:13:Responder (heart):JoT-1,Medical-2,Survival-1,Brawling-1,Leader-1,Hunting-1,Tactics-2
Mountainman:::Veola Löfgren:966885:Female:39:5:11:Doer (action):JoT-2,Gambling-1,Survival-1,Hunting-1,Blade-1,Tactics-1
Mountainman:::Booker Veres:585B87:Male:23:1:8:Responder (heart):Survival-1,Leader-1,Mechanical-1,Vehicle-1
Mountainman:::Tillie Christensen:A7B895:Female:40:5:10:Doer (action):JoT-1,Medical-1,Survival-2,Leader-1,Hunting-1,Vehicle-1
Mountainman:::Lisha MacKay:859A47:Female:26:2:10:Doer (action):JoT-1,Survival-1,Mechanical-1,Blade-1
Mountainman:::Sylvester Cote:55A3A8:Male:36:4:9:Responder (heart):Survival-1,Blade-1,Tactics-1,Vehicle-2
Mountainman:::Billie Garrison:437662:Male:35:4:11:Contemplator (head):JoT-1,Survival-1,Hunting-1,Blade-1,GunCbt-2
Mountainman:::Royal Rodriguez:A67949:Male:34:4:13:Responder (heart):Gambling-1,Survival-2,Hunting-1,Mechanical-1,GunCbt-1
Mountainman:::Lorina Madec:877796:Female:28:2:8:Contemplator (head):JoT-1,Gambling-1,Survival-2,Leader-1
Mountainman:::Stepanie Leleu:3CA975:Female:38:5:10:Responder (heart):JoT-1,Survival-3,Brawling-2,Vehicle-2
Mountainman:::Wes Loiseau:869437:Male:27:2:7:Doer (action):JoT-1,Survival-1,Brawling-1,Vehicle-1
Mountainman:::Leigha Kun:47A666:Female:27:2:12:Doer (action):Gambling-1,Survival-1,GunCbt-1,Vehicle-2
Mountainman:::Andreas Pham:A498C6:Male:32:3:13:Influencer (heart):Survival-1,Leader-1,GunCbt-1,Vehicle-2
Mountainman:::Drew Jarvis:3A5774:Male:28:2:9:Responder (heart):JoT-1,Gambling-1,Survival-1,Hunting-1,Vehicle-1
Mountainman:::Dorene Gillet:868748:Female:24:1:9:Doer (action):Gambling-1,Survival-1,Hunting-1,Mechanical-1
Mountainman:::Natacha Kozma:764824:Female:43:6:13:Doer (action):JoT-1,Gambling-2,Survival-1,Brawling-4,Mechanical-1
Mountainman:::Florinda Waters:6369B4:Female:34:4:14:Doer (action):JoT-1,Survival-1,Brawling-1,Mechanical-1,Vehicle-1
Mountainman:::Merlin Gras:365662:Male:24:1:11:Mover (action):Gambling-1,Survival-1,Mechanical-2
Mountainman:::Desire Winters:7968A4:Female:40:5:10:Shaper (head):Gambling-1,Survival-2,Hunting-1,Vehicle-1
Mountainman:::Gavin Deák:849696:Male:22:1:6:Shaper (head):Medical-1,Gambling-1,Survival-2
Mountainman:::Foster Budai:68B856:Male:34:4:13:Responder (heart):JoT-1,Survival-2,Brawling-1,Hunting-1,GunCbt-1
Mountainman:::Jani Barthelemy:A66669:Female:28:2:12:Shaper (head):Survival-2,Hunting-1
Warder:::Coleman Green:74B6A4:Male:40:5:5:Doer (action):JoT-1,Leader-1,Steward-2,Streetwise-1,GunCbt-1,Computer-1
Warder::Baron:Jose Carrizo:855954:Male:27:2:6:Responder (heart):JoT-1,Blade-1,Streetwise-1,Forgery-1
Warder:::Jae Powell:9B4674:Male:42:6:1:Doer (action):JoT-1,Bribery-1,Gambling-2,Blade-1,Streetwise-1,GunCbt-1
Warder:::Jeannette Darras:896954:Female:43:6:5:Responder (heart):JoT-1,Bribery-2,Brawling-2,Streetwise-1,GunCbt-1,Forgery-1
Warder:::Douglass Tixier:743374:Male:26:2:2:Mover (action):Gambling-1,Brawling-1,Blade-1,Streetwise-1
Warder:::Katharine Joly:6A4872:Female:27:2:2:Responder (heart):Bribery-1,Blade-1,Streetwise-1
Warder:::Rashad Jakobsson:2934C4:Male:35:4:1:Doer (action):Gambling-1,Brawling-1,Leader-1,Steward-1,Streetwise-1,GunCbt-1
Warder:::Lanell Delmas:7AB2A4:Female:23:1:5:Doer (action):Brawling-1,Streetwise-1,Vehicle-1
Warder:::Devon Bray:AAA924:Female:39:5:3:Responder (heart):Bribery-1,Gambling-1,Mechanical-1,Streetwise-1,Forgery-2
Warder:::Gudrun Pham:465984:Female:26:2:6:Influencer (heart):Medical-1,Leader-1,Streetwise-1,Forgery-1
Warder:::Verla Lefort:84A453:Female:28:2:6:Doer (action):Bribery-1,Streetwise-1,GunCbt-2
Warder::Knight:Elijah Carver:357A74:Male:42:6:2:Responder (heart):JoT-1,Bribery-1,Brawling-1,Mechanical-1,Streetwise-1,GunCbt-1,Forgery-1
Warder:::Kori Lindsey:57A844:Female:39:5:1:Doer (action):Bribery-2,Brawling-1,Mechanical-1,Blade-1,Streetwise-1,Forgery-1
Warder::Knight:Maxwell Hubbard:8C9384:Male:40:5:1:Influencer (heart):JoT-1,Brawling-2,Streetwise-1,GunCbt-1,Forgery-1
Warder:::Edgardo Verdier:847324:Male:26:2:1:Doer (action):Mechanical-1,Streetwise-1,GunCbt-1,Forgery-1
Warder:::Retta Regnier:86A844:Female:42:6:1:Responder (heart):JoT-3,Mechanical-2,Blade-1,Streetwise-1,Forgery-1
Warder:::Forest Verrier:A37964:Male:24:1:4:Producer (head):Streetwise-1,Forgery-2
Warder:::Willian Ollivier:9B9794:Male:32:3:6:Doer (action):Leader-2,Mechanical-1,Streetwise-1
Warder:::Lucien Valentine:565754:Male:40:5:3:Doer (action):JoT-1,Bribery-1,Gambling-1,Brawling-2,Blade-1,Streetwise-1
Warder:::Joy Falk:6B2764:Female:38:5:5:Responder (heart):Bribery-2,Brawling-2,Blade-1,Streetwise-1
Warder:::Jestine Baker:842794:Female:30:3:6:Responder (heart):JoT-1,Streetwise-1,Forgery-2,Computer-1
Warder:::Alfredo Blaise:46A854:Male:36:4:6:Influencer (heart):Bribery-1,Mechanical-1,Blade-1,Streetwise-1,GunCbt-1
Warder:::Joline Vernier:948664:Female:40:5:5:Responder (heart):Brawling-1,Blade-1,Streetwise-1,GunCbt-1,Forgery-2
Warder:::Quintin Kristiansen:84A7A3:Male:36:4:2:Doer (action):Electronic-1,Mechanical-1,Streetwise-1,Forgery-1
Warder:::Karisa Boyer:A97664:Female:24:1:5:Influencer (heart):Gambling-1,Streetwise-1,Forgery-1
Warder:::Somer Vannier:B9A734:Female:35:4:5:Mover (action):Brawling-1,Mechanical-1,Blade-1,Streetwise-1,GunCbt-1
Warder:::Bradly Sellers:BA7494:Male:38:5:5:Shaper (head):Electronic-1,Streetwise-1,Forgery-2,Computer-2
Warder:::Chance Vincent:5A7574:Male:40:5:6:Doer (action):Blade-1,Streetwise-1,Forgery-2
Warder:::Noreen Brossard:75B864:Female:43:6:5:Mover (action):JoT-2,Brawling-1,Mechanical-1,Streetwise-1,GunCbt-1
Warder:::Rafaela Bontemps:576694:Female:28:2:2:Contemplator (head):Streetwise-1,GunCbt-1
Warder:::Tena Fülöp:868654:Female:28:2:2:Mover (action):Bribery-1,Blade-1,Streetwise-1
Warder:::Willy Rosario:974994:Male:44:6:6:Responder (heart):Electronic-1,Leader-1,Blade-1,Mechanical-1,Streetwise-1,Computer-2
Warder:::Clifford Clark:865434:Male:22:1:1:Contemplator (head):Mechanical-1,Streetwise-1
Warder:::Jordon Bentley:386664:Male:34:4:3:Responder (heart):Bribery-1,Blade-3,Mechanical-1,Streetwise-1
Warder:::Cornelius Sosa:99A5B3:Male:44:6:6:Responder (heart):Bribery-1,Electronic-1,Gambling-1,Leader-2,Steward-1,Streetwise-1,Computer-1
Warder:::Waldo Willems:5C8744:Male:35:4:6:Influencer (heart):Brawling-1,Mechanical-1,Streetwise-1,GunCbt-1,Forgery-1
Warder:::Major Moody:275964:Male:26:2:3:Mover (action):JoT-1,Brawling-1,Blade-1,Streetwise-1
Warder:::Quincy Ross:6DB354:Male:42:6:3:Influencer (heart):JoT-1,Gambling-2,Mechanical-1,Blade-1,Streetwise-1,GunCbt-1
Warder:::Willette William:A65994:Female:24:1:6:Responder (heart):Blade-1,Streetwise-1,Forgery-1
Warder::Baron:Thaddeus Stephens:789864:Male:36:4:1:Doer (action):Bribery-1,Brawling-2,Blade-1,Streetwise-1
Warder:::Willia Verrier:247784:Female:31:3:4:Shaper (head):Bribery-1,Medical-1,Streetwise-1,GunCbt-1
Warder:::Denny Gallais:5B6684:Female:30:3:3:Responder (heart):Electronic-1,Gambling-1,Blade-1,Streetwise-1
Warder::Knight:Raymundo Moran:956554:Male:26:2:2:Doer (action):JoT-1,Bribery-1,Mechanical-1,Streetwise-1
Warder:::Janetta Garza:B878A4:Female:39:5:4:Responder (heart):Blade-2,Mechanical-1,Steward-1,Streetwise-1,Vehicle-2
Warder:::Lenard Blaise:354A54:Male:42:6:1:Responder (heart):JoT-2,Brawling-1,Mechanical-2,Streetwise-1
Warder:::Laverne Aguirre:378A84:Male:27:2:5:Doer (action):Gambling-1,Streetwise-1,Forgery-1,Computer-1
Warder:::Lavenia Rice:B83853:Female:44:6:6:Producer (head):JoT-1,Bribery-2,Gambling-1,Mechanical-1,Blade-1,Streetwise-1
Warder:::Jutta Mahe:3CA474:Female:24:1:2:Doer (action):JoT-1,Streetwise-1,GunCbt-1
Warder:::Art Balla:289A94:Male:40:5:5:Responder (heart):JoT-1,Brawling-1,Mechanical-1,Steward-1,Streetwise-1,Computer-1
